split,label,group_index,entry_index,source_path,destination_path,sha256,dhash,is_group_representative
train,SELL,167,0,C:\Users\thaba\OneDrive\Documents\The 808 Vision 2026\phoenixguard\808 Memory\SELLS-20260224T225719Z-1-001\SELLS\Screenshot 2023-05-31 075042.png,C:\Users\thaba\OneDrive\Documents\The 808 Vision 2026\phoenixguard\data\clean_split\train\SELL\00167_000_d4038e258a67.png,d4038e258a6718abd2511ece0535d89defbbe7c991b1277278fe7ae894ac6cbb,94048b6ba8d0789f,1
train,SELL,168,0,C:\Users\thaba\OneDrive\Documents\The 808 Vision 2026\phoenixguard\808 Memory\SELLS-20260224T225719Z-1-001\SELLS\Screenshot 2023-06-01 052438.png,C:\Users\thaba\OneDrive\Documents\The 808 Vision 2026\phoenixguard\data\clean_split\train\SELL\00168_000_ddb91dfdc987.png,ddb91dfdc987b78bb79fe4204fd3b4903d02d64375bad7f4a81eac57adeae5c9,9c80964000b3809e,1
train,SELL,168,1,C:\Users\thaba\OneDrive\Documents\The 808 Vision 2026\phoenixguard\808 Memory\SELLS-20260224T225719Z-1-001\SELLS\Screenshot 2023-06-01 052550.png,C:\Users\thaba\OneDrive\Documents\The 808 Vision 2026\phoenixguard\data\clean_split\train\SELL\00168_001_66c0300c5d29.png,66c0300c5d29560c19afe1fd81d6acb15d69d95f12f5c1bc171bc7ce8e0dd9b4,9880964000b3809c,0
train,SELL,169,0,C:\Users\thaba\OneDrive\Documents\The 808 Vision 2026\phoenixguard\808 Memory\SELLS-20260224T225719Z-1-001\SELLS\Screenshot 2023-06-01 052821.png,C:\Users\thaba\OneDrive\Documents\The 808 Vision 2026\phoenixguard\data\clean_split\train\SELL\00169_000_3477aa9197c2.png,3477aa9197c21807126bca858f2ef68c87d493560cd4196f7176456ab4419dd8,9c80a2ac00a7809c,1
train,SELL,170,0,C:\Users\thaba\OneDrive\Documents\The 808 Vision 2026\phoenixguard\808 Memory\SELLS-20260224T225719Z-1-001\SELLS\Screenshot 2023-06-01 053035.png,C:\Users\thaba\OneDrive\Documents\The 808 Vision 2026\phoenixguard\data\clean_split\train\SELL\00170_000_299fd95afd8e.png,299fd95afd8e3e818c7bd54a133c69c88ca7c0ad5df4daf0c7dd1ff068d71a89,9c80a20e00a7c09c,1
test,SELL,171,0,C:\Users\thaba\OneDrive\Documents\The 808 Vision 2026\phoenixguard\808 Memory\SELLS-20260224T225719Z-1-001\SELLS\Screenshot 2023-06-01 053243.png,C:\Users\thaba\OneDrive\Documents\The 808 Vision 2026\phoenixguard\data\clean_split\test\SELL\00171_000_562a43014b8c.png,562a43014b8c0399ce8802772765f97cf274fa7521e2800b45f9b06d64be0c5f,988092ae00b3c09c,1
train,SELL,172,0,C:\Users\thaba\OneDrive\Documents\The 808 Vision 2026\phoenixguard\808 Memory\SELLS-20260224T225719Z-1-001\SELLS\Screenshot 2023-06-01 053829.png,C:\Users\thaba\OneDrive\Documents\The 808 Vision 2026\phoenixguard\data\clean_split\train\SELL\00172_000_76b686e3a9d8.png,76b686e3a9d8c54adb8321dd048ecee228988976911c5a23aaf7732541c4d362,9c00b89600ba809e,1
train,SELL,173,0,C:\Users\thaba\OneDrive\Documents\The 808 Vision 2026\phoenixguard\808 Memory\SELLS-20260224T225719Z-1-001\SELLS\Screenshot 2023-06-01 053927.png,C:\Users\thaba\OneDrive\Documents\The 808 Vision 2026\phoenixguard\data\clean_split\train\SELL\00173_000_f9765498e5a9.png,f9765498e5a9edc1b7022785363bee7558ff238ad9d7aaa1d6d1f9a9261bdf32,9c80308680b2c09e,1
train,SELL,174,0,C:\Users\thaba\OneDrive\Documents\The 808 Vision 2026\phoenixguard\808 Memory\SELLS-20260224T225719Z-1-001\SELLS\Screenshot 2023-06-01 055003.png,C:\Users\thaba\OneDrive\Documents\The 808 Vision 2026\phoenixguard\data\clean_split\train\SELL\00174_000_3da0c8c488e5.png,3da0c8c488e5dfafdfbb413b3e2f140e7e6c45f4de18208335d32a9af8902966,9c103a8e6680fa9f,1
train,SELL,175,0,C:\Users\thaba\OneDrive\Documents\The 808 Vision 2026\phoenixguard\808 Memory\SELLS-20260224T225719Z-1-001\SELLS\Screenshot 2023-06-01 183828.png,C:\Users\thaba\OneDrive\Documents\The 808 Vision 2026\phoenixguard\data\clean_split\train\SELL\00175_000_982be93bddb7.png,982be93bddb7795db63fda686a7236f1141265679aa5e0608958ad2ecbe76ec8,84923a78809e6596,1
train,SELL,175,1,C:\Users\thaba\OneDrive\Documents\The 808 Vision 2026\phoenixguard\808 Memory\SELLS-20260224T225719Z-1-001\SELLS\Screenshot 2023-06-02 063301.png,C:\Users\thaba\OneDrive\Documents\The 808 Vision 2026\phoenixguard\data\clean_split\train\SELL\00175_001_22e8bf95176e.png,22e8bf95176e52762a1100251a12aee2e4702c340d768d5e0418146da849b3c9,86923a78809a619e,0
train,SELL,175,2,C:\Users\thaba\OneDrive\Documents\The 808 Vision 2026\phoenixguard\808 Memory\SELLS-20260224T225719Z-1-001\SELLS\Screenshot 2023-06-02 100127.png,C:\Users\thaba\OneDrive\Documents\The 808 Vision 2026\phoenixguard\data\clean_split\train\SELL\00175_002_dc208f6ecf43.png,dc208f6ecf43063d15fe33efa1196890208dd7441dbccf746be01b9068c68b8d,84923a78809a659e,0
train,SELL,176,0,C:\Users\thaba\OneDrive\Documents\The 808 Vision 2026\phoenixguard\808 Memory\SELLS-20260224T225719Z-1-001\SELLS\Screenshot 2023-06-02 092357.png,C:\Users\thaba\OneDrive\Documents\The 808 Vision 2026\phoenixguard\data\clean_split\train\SELL\00176_000_8ebe45c80792.png,8ebe45c8079288c6603ab24ab465f2677331a4d0ae3bda3e9812ee6e03faf99b,04c066ac929e619e,1
train,SELL,176,1,C:\Users\thaba\OneDrive\Documents\The 808 Vision 2026\phoenixguard\808 Memory\SELLS-20260224T225719Z-1-001\SELLS\Screenshot 2023-06-02 094026.png,C:\Users\thaba\OneDrive\Documents\The 808 Vision 2026\phoenixguard\data\clean_split\train\SELL\00176_001_c99d9cfcef36.png,c99d9cfcef36e856693b01e583770d69b37ea41ae79a68f96434f6930d60274b,04c066ac929e619e,0
val,SELL,177,0,C:\Users\thaba\OneDrive\Documents\The 808 Vision 2026\phoenixguard\808 Memory\SELLS-20260224T225719Z-1-001\SELLS\Screenshot 2023-06-02 150835.png,C:\Users\thaba\OneDrive\Documents\The 808 Vision 2026\phoenixguard\data\clean_split\val\SELL\00177_000_a50ff84b0d89.png,a50ff84b0d89194644de959ce4822b68e3d3d498050afc1e8cb781e0cd77c531,98829a8e6e86bc9e,1
train,SELL,178,0,C:\Users\thaba\OneDrive\Documents\The 808 Vision 2026\phoenixguard\808 Memory\SELLS-20260224T225719Z-1-001\SELLS\Screenshot 2023-06-02 155115.png,C:\Users\thaba\OneDrive\Documents\The 808 Vision 2026\phoenixguard\data\clean_split\train\SELL\00178_000_9557fda94a99.png,9557fda94a99cdecd7d150212964dcd71c3c2c65dcc0bec0bab086d96ce04019,98a29acea69e619e,1
train,SELL,178,1,C:\Users\thaba\OneDrive\Documents\The 808 Vision 2026\phoenixguard\808 Memory\SELLS-20260224T225719Z-1-001\SELLS\Screenshot 2023-06-02 155132.png,C:\Users\thaba\OneDrive\Documents\The 808 Vision 2026\phoenixguard\data\clean_split\train\SELL\00178_001_2855ddec0a7e.png,2855ddec0a7eecadfd2af8ff11961111067976a20277ef38d186d399bc23acee,98a29acea69e619e,0
val,SELL,179,0,C:\Users\thaba\OneDrive\Documents\The 808 Vision 2026\phoenixguard\808 Memory\SELLS-20260224T225719Z-1-001\SELLS\Screenshot 2023-06-02 185252.png,C:\Users\thaba\OneDrive\Documents\The 808 Vision 2026\phoenixguard\data\clean_split\val\SELL\00179_000_b527470696e1.png,b527470696e1886487dfdde10dcd66363cdb7a04ecb2c7caff7bb5c1e2490e4f,90829acee69e699e,1
train,SELL,180,0,C:\Users\thaba\OneDrive\Documents\The 808 Vision 2026\phoenixguard\808 Memory\SELLS-20260224T225719Z-1-001\SELLS\Screenshot 2023-06-02 201818.png,C:\Users\thaba\OneDrive\Documents\The 808 Vision 2026\phoenixguard\data\clean_split\train\SELL\00180_000_d80641537ca4.png,d80641537ca41e86b58b9885d4a22a905c4f7d9e90f07bcff32cf10d2f74c212,9082a6ca269e699e,1
test,SELL,181,0,C:\Users\thaba\OneDrive\Documents\The 808 Vision 2026\phoenixguard\808 Memory\SELLS-20260224T225719Z-1-001\SELLS\Screenshot 2023-06-02 211535.png,C:\Users\thaba\OneDrive\Documents\The 808 Vision 2026\phoenixguard\data\clean_split\test\SELL\00181_000_538c526f21e2.png,538c526f21e24fb20a60c1f9943d7130b4b1f0f4cdda53a85466f97619ff7d36,8c80ba92ce8ebc9e,1
train,SELL,182,0,C:\Users\thaba\OneDrive\Documents\The 808 Vision 2026\phoenixguard\808 Memory\SELLS-20260224T225719Z-1-001\SELLS\Screenshot 2023-06-09 043250.png,C:\Users\thaba\OneDrive\Documents\The 808 Vision 2026\phoenixguard\data\clean_split\train\SELL\00182_000_d066b54e0e5b.png,d066b54e0e5b8fb6e2cbbe4ca5a950fced06742fff458615673f581d6b8b2568,94d05e8ea602fa9e,1
train,SELL,183,0,C:\Users\thaba\OneDrive\Documents\The 808 Vision 2026\phoenixguard\808 Memory\SELLS-20260224T225719Z-1-001\SELLS\Screenshot 2023-06-09 043926.png,C:\Users\thaba\OneDrive\Documents\The 808 Vision 2026\phoenixguard\data\clean_split\train\SELL\00183_000_e73a56c2a164.png,e73a56c2a16465338225903ef4886915aad1379ac35ac1eb6c9460171dde40fe,94d0cecea602fa9e,1
train,SELL,184,0,C:\Users\thaba\OneDrive\Documents\The 808 Vision 2026\phoenixguard\808 Memory\SELLS-20260224T225719Z-1-001\SELLS\Screenshot 2023-06-09 101907.png,C:\Users\thaba\OneDrive\Documents\The 808 Vision 2026\phoenixguard\data\clean_split\train\SELL\00184_000_21b532c1d060.png,21b532c1d0609ad6ffa8c4d91176f5d93d2458d9f2aad6cb3b0c8011c588c035,8486d2521c0e5a9f,1
train,SELL,185,0,C:\Users\thaba\OneDrive\Documents\The 808 Vision 2026\phoenixguard\808 Memory\SELLS-20260224T225719Z-1-001\SELLS\Screenshot 2023-06-09 151121.png,C:\Users\thaba\OneDrive\Documents\The 808 Vision 2026\phoenixguard\data\clean_split\train\SELL\00185_000_fe5589607dba.png,fe5589607dba680037b0b5036cccf7b1e88eadd51814491b97a3d36fdd1fd85c,8ca83662d28c5a9e,1
val,SELL,186,0,C:\Users\thaba\OneDrive\Documents\The 808 Vision 2026\phoenixguard\808 Memory\SELLS-20260224T225719Z-1-001\SELLS\Screenshot 2023-06-09 152134.png,C:\Users\thaba\OneDrive\Documents\The 808 Vision 2026\phoenixguard\data\clean_split\val\SELL\00186_000_aaf155c1287d.png,aaf155c1287dbb3f10a510a307741ed9554ac715e4054eebea70f00cb5bb5c2d,9c908a8a8a065a9e,1
test,SELL,187,0,C:\Users\thaba\OneDrive\Documents\The 808 Vision 2026\phoenixguard\808 Memory\SELLS-20260224T225719Z-1-001\SELLS\Screenshot 2023-06-09 165837.png,C:\Users\thaba\OneDrive\Documents\The 808 Vision 2026\phoenixguard\data\clean_split\test\SELL\00187_000_8fae46f7b72d.png,8fae46f7b72d01b7f6b4a23024ce4c5ae49fccc01be9eab93e9813d31d266df1,8c8070b2ba065e9e,1
train,SELL,188,0,C:\Users\thaba\OneDrive\Documents\The 808 Vision 2026\phoenixguard\808 Memory\SELLS-20260224T225719Z-1-001\SELLS\Screenshot 2023-06-12 090219.png,C:\Users\thaba\OneDrive\Documents\The 808 Vision 2026\phoenixguard\data\clean_split\train\SELL\00188_000_2b9588b0a453.png,2b9588b0a45322c519d6dbe8dbecb49847086dd86b036cd4fcbb8b634535a64e,9880aaceb206781e,1
train,SELL,189,0,C:\Users\thaba\OneDrive\Documents\The 808 Vision 2026\phoenixguard\808 Memory\SELLS-20260224T225719Z-1-001\SELLS\Screenshot 2023-06-14 200610.png,C:\Users\thaba\OneDrive\Documents\The 808 Vision 2026\phoenixguard\data\clean_split\train\SELL\00189_000_975c1b1baa0b.png,975c1b1baa0be813965da90b08fc391133f35b20c401ceb8abb40c9a69331cde,8c00828afa005a1e,1
train,SELL,190,0,C:\Users\thaba\OneDrive\Documents\The 808 Vision 2026\phoenixguard\808 Memory\SELLS-20260224T225719Z-1-001\SELLS\Screenshot 2023-06-21 072251.png,C:\Users\thaba\OneDrive\Documents\The 808 Vision 2026\phoenixguard\data\clean_split\train\SELL\00190_000_210b455c2e61.png,210b455c2e61b1310eb135049aa10ae8c573f6e4752471ac65684daa53adaa23,d1b2a0c6a282a09c,1
train,SELL,191,0,C:\Users\thaba\OneDrive\Documents\The 808 Vision 2026\phoenixguard\808 Memory\SELLS-20260224T225719Z-1-001\SELLS\Screenshot 2023-06-21 082930.png,C:\Users\thaba\OneDrive\Documents\The 808 Vision 2026\phoenixguard\data\clean_split\train\SELL\00191_000_f56769c961e7.png,f56769c961e7625e348d017c0f6fd7c7ac3d523672c152619e78c77d772351cd,51f084aeae86a29c,1
val,SELL,192,0,C:\Users\thaba\OneDrive\Documents\The 808 Vision 2026\phoenixguard\808 Memory\SELLS-20260224T225719Z-1-001\SELLS\Screenshot 2023-06-22 054206.png,C:\Users\thaba\OneDrive\Documents\The 808 Vision 2026\phoenixguard\data\clean_split\val\SELL\00192_000_6b2815bdd3af.png,6b2815bdd3af2dacb1dd87246ad6da796f8f944a059e59d4a395bcb0e9688861,d1c88094a094e09c,1
train,SELL,193,0,C:\Users\thaba\OneDrive\Documents\The 808 Vision 2026\phoenixguard\808 Memory\SELLS-20260224T225719Z-1-001\SELLS\Screenshot 2024-05-22 102340.png,C:\Users\thaba\OneDrive\Documents\The 808 Vision 2026\phoenixguard\data\clean_split\train\SELL\00193_000_fd20f62ac57d.png,fd20f62ac57d93b32d9cee8998afe38df351cb652db024857fe33135c0550d70,d3ec638ada9a3565,1
test,SELL,194,0,C:\Users\thaba\OneDrive\Documents\The 808 Vision 2026\phoenixguard\808 Memory\SELLS-20260224T225719Z-1-001\SELLS\Screenshot 2024-06-05 052934.png,C:\Users\thaba\OneDrive\Documents\The 808 Vision 2026\phoenixguard\data\clean_split\test\SELL\00194_000_c47b83058abb.png,c47b83058abb905f555b5fa5b48c56df8624630b171d2127e680174cdb55b706,49eeceeeaea8af23,1
train,SELL,195,0,C:\Users\thaba\OneDrive\Documents\The 808 Vision 2026\phoenixguard\808 Memory\SELLS-20260224T225719Z-1-001\SELLS\Screenshot 2024-06-05 111248.png,C:\Users\thaba\OneDrive\Documents\The 808 Vision 2026\phoenixguard\data\clean_split\train\SELL\00195_000_0d016ed85619.png,0d016ed856191375a1ec388d8b26cde4de9009a5ec4852a0ec5d0c0e89d01bdd,41accccaaaa8ab27,1
val,SELL,196,0,C:\Users\thaba\OneDrive\Documents\The 808 Vision 2026\phoenixguard\808 Memory\SELLS-20260224T225719Z-1-001\SELLS\Screenshot 2024-06-18 091627.png,C:\Users\thaba\OneDrive\Documents\The 808 Vision 2026\phoenixguard\data\clean_split\val\SELL\00196_000_edaa8f903aa9.png,edaa8f903aa9d022bdd689c2d28151a7565aff54a94e01fec0b6e96d5f1da1c2,81c0c060b0b03035,1
test,SELL,197,0,C:\Users\thaba\OneDrive\Documents\The 808 Vision 2026\phoenixguard\808 Memory\SELLS-20260224T225719Z-1-001\SELLS\Screenshot 2024-06-18 133229.png,C:\Users\thaba\OneDrive\Documents\The 808 Vision 2026\phoenixguard\data\clean_split\test\SELL\00197_000_b878e3b62255.png,b878e3b62255ded24e36899df39c7e9d7fa97cd756b9c99f8a4e5766cdd292fc,01b8b07070d0ba35,1
train,SELL,198,0,C:\Users\thaba\OneDrive\Documents\The 808 Vision 2026\phoenixguard\808 Memory\SELLS-20260224T225719Z-1-001\SELLS\Screenshot 2024-06-18 133331.png,C:\Users\thaba\OneDrive\Documents\The 808 Vision 2026\phoenixguard\data\clean_split\train\SELL\00198_000_1a21dcf4fc3c.png,1a21dcf4fc3c561197a889236aeea261501bee8c512e27f965a24fb07b3ccdbf,01c8a68a861e8232,1
train,SELL,199,0,C:\Users\thaba\OneDrive\Documents\The 808 Vision 2026\phoenixguard\808 Memory\SELLS-20260224T225719Z-1-001\SELLS\Screenshot 2024-06-18 170036.png,C:\Users\thaba\OneDrive\Documents\The 808 Vision 2026\phoenixguard\data\clean_split\train\SELL\00199_000_5cff4a8b8569.png,5cff4a8b8569b3b866bf898990dfafe92da1835bdbe3ab37d301b56b8979ed8b,01c236eab2869237,1
train,SELL,199,1,C:\Users\thaba\OneDrive\Documents\The 808 Vision 2026\phoenixguard\808 Memory\SELLS-20260224T225719Z-1-001\SELLS\Screenshot 2024-06-18 170101.png,C:\Users\thaba\OneDrive\Documents\The 808 Vision 2026\phoenixguard\data\clean_split\train\SELL\00199_001_1e268403f616.png,1e268403f616887cabf0474b27c4ac8a38276d8f7a5e58115eb5b48bd2da8b9b,81c236eab2869237,0
test,SELL,200,0,C:\Users\thaba\OneDrive\Documents\The 808 Vision 2026\phoenixguard\808 Memory\SELLS-20260224T225719Z-1-001\SELLS\Screenshot 2024-08-01 062348.png,C:\Users\thaba\OneDrive\Documents\The 808 Vision 2026\phoenixguard\data\clean_split\test\SELL\00200_000_7102e1cab1b6.png,7102e1cab1b68837574b21e056a972090214a885e816af9c7d97117695c0a0c9,e3daac26c606b2b3,1
test,SELL,201,0,C:\Users\thaba\OneDrive\Documents\The 808 Vision 2026\phoenixguard\808 Memory\SELLS-20260224T225719Z-1-001\SELLS\Screenshot 2024-08-01 134058.png,C:\Users\thaba\OneDrive\Documents\The 808 Vision 2026\phoenixguard\data\clean_split\test\SELL\00201_000_03fa230f510e.png,03fa230f510ef59813196c6d0e60672eeffe9da9fec8cdb1746cbb59994c70c5,01da4cce068282b6,1
train,SELL,202,0,C:\Users\thaba\OneDrive\Documents\The 808 Vision 2026\phoenixguard\808 Memory\SELLS-20260224T225719Z-1-001\SELLS\Screenshot 2024-08-01 211416.png,C:\Users\thaba\OneDrive\Documents\The 808 Vision 2026\phoenixguard\data\clean_split\train\SELL\00202_000_cf5a34ce10c0.png,cf5a34ce10c0e808659e39619e29542b49d86996f39f104763729a1bd6ad2190,81e06c26928288f6,1
train,SELL,203,0,C:\Users\thaba\OneDrive\Documents\The 808 Vision 2026\phoenixguard\808 Memory\SELLS-20260224T225719Z-1-001\SELLS\Screenshot 2024-08-01 211530.png,C:\Users\thaba\OneDrive\Documents\The 808 Vision 2026\phoenixguard\data\clean_split\train\SELL\00203_000_615e7e12e382.png,615e7e12e382253599ff371eca6f9b748db159e07286e8ebebba6ad6a9afe3f6,81f09c8e868282f7,1
train,SELL,204,0,C:\Users\thaba\OneDrive\Documents\The 808 Vision 2026\phoenixguard\808 Memory\SELLS-20260224T225719Z-1-001\SELLS\Screenshot 2024-08-01 211704.png,C:\Users\thaba\OneDrive\Documents\The 808 Vision 2026\phoenixguard\data\clean_split\train\SELL\00204_000_3f818955be9c.png,3f818955be9c381b3224625370fbb0000be40a8530b43b85dd1f3724ae1982ad,01b01c8e068282b7,1
val,SELL,205,0,C:\Users\thaba\OneDrive\Documents\The 808 Vision 2026\phoenixguard\808 Memory\SELLS-20260224T225719Z-1-001\SELLS\Screenshot 2024-08-01 220953.png,C:\Users\thaba\OneDrive\Documents\The 808 Vision 2026\phoenixguard\data\clean_split\val\SELL\00205_000_18bb58869cb9.png,18bb58869cb9889c67c1d8195cb8428559f1edf2cfae9df8bf22013a4fb84002,81f01c8e068292f7,1
test,SELL,206,0,C:\Users\thaba\OneDrive\Documents\The 808 Vision 2026\phoenixguard\808 Memory\SELLS-20260224T225719Z-1-001\SELLS\Screenshot 2024-08-02 181451.png,C:\Users\thaba\OneDrive\Documents\The 808 Vision 2026\phoenixguard\data\clean_split\test\SELL\00206_000_dbb4dce8d97e.png,dbb4dce8d97ec44cfbe378ef4e9b4df96801c8230f9d48bd2d1903d7b7d03c46,81e0309c8685c172,1
train,SELL,207,0,C:\Users\thaba\OneDrive\Documents\The 808 Vision 2026\phoenixguard\808 Memory\SELLS-20260224T225719Z-1-001\SELLS\Screenshot 2024-08-05 091739.png,C:\Users\thaba\OneDrive\Documents\The 808 Vision 2026\phoenixguard\data\clean_split\train\SELL\00207_000_82587eb1396f.png,82587eb1396fb3f71457747d64ead02cb58403beff7e6d977b5f63d94770771c,01dc868e669a8232,1
train,SELL,207,1,C:\Users\thaba\OneDrive\Documents\The 808 Vision 2026\phoenixguard\808 Memory\SELLS-20260224T225719Z-1-001\SELLS\Screenshot 2024-08-05 091807.png,C:\Users\thaba\OneDrive\Documents\The 808 Vision 2026\phoenixguard\data\clean_split\train\SELL\00207_001_a397d323b440.png,a397d323b4403f84b5e241d90f12867b3b80a00fb4f183b9b9cb6fde4cfc2308,01dc868e66928232,0
train,SELL,208,0,C:\Users\thaba\OneDrive\Documents\The 808 Vision 2026\phoenixguard\808 Memory\SELLS-20260224T225719Z-1-001\SELLS\Screenshot 2024-08-05 092139.png,C:\Users\thaba\OneDrive\Documents\The 808 Vision 2026\phoenixguard\data\clean_split\train\SELL\00208_000_87e91b824c2f.png,87e91b824c2f7340b1be0a4212fd8966ceeb322209f9f331d58407c96aff2efc,81ce8e6602b27181,1
train,SELL,209,0,C:\Users\thaba\OneDrive\Documents\The 808 Vision 2026\phoenixguard\808 Memory\SELLS-20260224T225719Z-1-001\SELLS\Screenshot 2024-08-06 192626.png,C:\Users\thaba\OneDrive\Documents\The 808 Vision 2026\phoenixguard\data\clean_split\train\SELL\00209_000_df6a462a46ff.png,df6a462a46ffecb90a2d06a8b3d2446b6ddc73dfe42071e5a5a6e50e25cfe57a,c0c2c2e2b61c8e73,1
train,SELL,210,0,C:\Users\thaba\OneDrive\Documents\The 808 Vision 2026\phoenixguard\808 Memory\SELLS-20260224T225719Z-1-001\SELLS\Screenshot 2024-08-06 192756.png,C:\Users\thaba\OneDrive\Documents\The 808 Vision 2026\phoenixguard\data\clean_split\train\SELL\00210_000_450fa1c66002.png,450fa1c66002394659a510271b80c7ae4806f2856caed9b55c6f66819f603ec3,c1828392c66c8c73,1
test,SELL,211,0,C:\Users\thaba\OneDrive\Documents\The 808 Vision 2026\phoenixguard\808 Memory\SELLS-20260224T225719Z-1-001\SELLS\Screenshot 2024-08-07 071843.png,C:\Users\thaba\OneDrive\Documents\The 808 Vision 2026\phoenixguard\data\clean_split\test\SELL\00211_000_1d1272c9ebd5.png,1d1272c9ebd52f4e3f59bdaf1cd2c2d4d5cf796c79581ce8d7a6b2f72101ca43,8480d2e6a61a8e73,1
test,SELL,212,0,C:\Users\thaba\OneDrive\Documents\The 808 Vision 2026\phoenixguard\808 Memory\SELLS-20260224T225719Z-1-001\SELLS\Screenshot 2024-08-07 071951.png,C:\Users\thaba\OneDrive\Documents\The 808 Vision 2026\phoenixguard\data\clean_split\test\SELL\00212_000_a261f9c74947.png,a261f9c749472007e89cc1f417207d5da15e592d833e59ba4d134ada3638d361,01e0b412ca8ad077,1
train,SELL,213,0,C:\Users\thaba\OneDrive\Documents\The 808 Vision 2026\phoenixguard\808 Memory\SELLS-20260224T225719Z-1-001\SELLS\Screenshot 2024-08-07 094706.png,C:\Users\thaba\OneDrive\Documents\The 808 Vision 2026\phoenixguard\data\clean_split\train\SELL\00213_000_53137c4f2630.png,53137c4f2630e26c604daec278e86d55b238c17acdad223812af02e43d8e46e0,c482e3b608fa7141,1
train,SELL,214,0,C:\Users\thaba\OneDrive\Documents\The 808 Vision 2026\phoenixguard\808 Memory\SELLS-20260224T225719Z-1-001\SELLS\Screenshot 2024-08-08 050237.png,C:\Users\thaba\OneDrive\Documents\The 808 Vision 2026\phoenixguard\data\clean_split\train\SELL\00214_000_0daf2e8ac7b1.png,0daf2e8ac7b17f0b1c1ec0935c55c2edd45f6c4652ced6664b71fbbe92b5a866,81c804c66a329237,1
train,SELL,215,0,C:\Users\thaba\OneDrive\Documents\The 808 Vision 2026\phoenixguard\808 Memory\SELLS-20260224T225719Z-1-001\SELLS\Screenshot 2024-08-08 140915.png,C:\Users\thaba\OneDrive\Documents\The 808 Vision 2026\phoenixguard\data\clean_split\train\SELL\00215_000_c7bc0b63a326.png,c7bc0b63a326521158d280c40928ef87f16d79218fb05bec28b3d2caab6c76d9,c1c282868e8898b6,1
val,SELL,216,0,C:\Users\thaba\OneDrive\Documents\The 808 Vision 2026\phoenixguard\808 Memory\SELLS-20260224T225719Z-1-001\SELLS\Screenshot 2024-08-08 141048.png,C:\Users\thaba\OneDrive\Documents\The 808 Vision 2026\phoenixguard\data\clean_split\val\SELL\00216_000_eb163a0ac429.png,eb163a0ac42979287fb7002253ae721317633ff15d404a8e7d9959ca7abbcc63,81902866c682aa33,1
train,SELL,217,0,C:\Users\thaba\OneDrive\Documents\The 808 Vision 2026\phoenixguard\808 Memory\SELLS-20260224T225719Z-1-001\SELLS\Screenshot 2024-08-09 063000.png,C:\Users\thaba\OneDrive\Documents\The 808 Vision 2026\phoenixguard\data\clean_split\train\SELL\00217_000_57c4202482f8.png,57c4202482f891f40b52c7f2d582674936c53100560f52ccbe1cf0105330d0dc,81ca8e9692662677,1
train,SELL,217,1,C:\Users\thaba\OneDrive\Documents\The 808 Vision 2026\phoenixguard\808 Memory\SELLS-20260224T225719Z-1-001\SELLS\Screenshot 2024-08-09 063240.png,C:\Users\thaba\OneDrive\Documents\The 808 Vision 2026\phoenixguard\data\clean_split\train\SELL\00217_001_23ab7d7875d7.png,23ab7d7875d7385e8c3a2a1a67c1a6ac74cb86102d36d456c4e3c6680cd6d0bd,01c88e8692662677,0
train,SELL,217,2,C:\Users\thaba\OneDrive\Documents\The 808 Vision 2026\phoenixguard\808 Memory\SELLS-20260224T225719Z-1-001\SELLS\Screenshot 2024-08-09 063309.png,C:\Users\thaba\OneDrive\Documents\The 808 Vision 2026\phoenixguard\data\clean_split\train\SELL\00217_002_34bb989bd332.png,34bb989bd332259261d9b552c65c552f3fc73e99208e3cd7e2cf27f6f6b8115a,01ca8e8692662677,0
train,SELL,218,0,C:\Users\thaba\OneDrive\Documents\The 808 Vision 2026\phoenixguard\808 Memory\SELLS-20260224T225719Z-1-001\SELLS\Screenshot 2024-08-09 065522.png,C:\Users\thaba\OneDrive\Documents\The 808 Vision 2026\phoenixguard\data\clean_split\train\SELL\00218_000_302c7fb5c29f.png,302c7fb5c29f1fce0653e54981ba689266583fcad973c78cafc1f58cfce76af7,01ca8e969a662633,1
train,SELL,219,0,C:\Users\thaba\OneDrive\Documents\The 808 Vision 2026\phoenixguard\808 Memory\SELLS-20260224T225719Z-1-001\SELLS\Screenshot 2024-08-13 130341.png,C:\Users\thaba\OneDrive\Documents\The 808 Vision 2026\phoenixguard\data\clean_split\train\SELL\00219_000_07b8860680fe.png,07b8860680fefd56ac251f3df2a2d28dbd88206964568d5f5281a21448a816e6,01dc82bac61296b7,1
train,SELL,220,0,C:\Users\thaba\OneDrive\Documents\The 808 Vision 2026\phoenixguard\808 Memory\SELLS-20260224T225719Z-1-001\SELLS\Screenshot 2024-08-13 130352.png,C:\Users\thaba\OneDrive\Documents\The 808 Vision 2026\phoenixguard\data\clean_split\train\SELL\00220_000_7a23cd149300.png,7a23cd1493004eb7acea78a7463812ad51f17f4642a9e30c975c1b8d433f473f,81dca2bac61286b7,1
train,SELL,220,1,C:\Users\thaba\OneDrive\Documents\The 808 Vision 2026\phoenixguard\808 Memory\SELLS-20260224T225719Z-1-001\SELLS\Screenshot 2024-08-13 130403.png,C:\Users\thaba\OneDrive\Documents\The 808 Vision 2026\phoenixguard\data\clean_split\train\SELL\00220_001_92f880158761.png,92f880158761e9d4b9c77cdff892b75b45dcf9816268ae647369e8563782864f,81dca2bac61286b7,0
